GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	P46689	GO:0009737	response to abscisic acid	P
UniProtKB	P46897	GO:0009737	response to abscisic acid	P
UniProtKB	P48347	GO:0009737	response to abscisic acid	P
UniProtKB	P49333	GO:0009737	response to abscisic acid	P
UniProtKB	P49597	GO:0009737	response to abscisic acid	P
UniProtKB	P49597	GO:0009737	response to abscisic acid	P
UniProtKB	P49598	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P49598	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P49598	GO:0009737	response to abscisic acid	P
UniProtKB	P49598	GO:0009737	response to abscisic acid	P
UniProtKB	P54144	GO:0009737	response to abscisic acid	P
UniProtKB	P55034	GO:0009737	response to abscisic acid	P
UniProtKB	P57681	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P58766	GO:0009737	response to abscisic acid	P
UniProtKB	P92937	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P93004	GO:0009737	response to abscisic acid	P
UniProtKB	P93006	GO:0009737	response to abscisic acid	P
UniProtKB	P93758	GO:0009737	response to abscisic acid	P
UniProtKB	P93831	GO:0009737	response to abscisic acid	P
UniProtKB	Q01593	GO:0009737	response to abscisic acid	P
UniProtKB	Q02973	GO:0009737	response to abscisic acid	P
UniProtKB	Q02973	GO:0009737	response to abscisic acid	P
UniProtKB	Q03251	GO:0009737	response to abscisic acid	P
UniProtKB	Q04980	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q04980	GO:0009737	response to abscisic acid	P
UniProtKB	Q04980	GO:0009737	response to abscisic acid	P
UniProtKB	Q06327	GO:0009737	response to abscisic acid	P
UniProtKB	Q06738	GO:0009737	response to abscisic acid	P
UniProtKB	Q06738	GO:0009737	response to abscisic acid	P
UniProtKB	Q06738	GO:0009737	response to abscisic acid	P
UniProtKB	Q06738	GO:0009737	response to abscisic acid	P
UniProtKB	Q06738	GO:0009737	response to abscisic acid	P
UniProtKB	Q07187	GO:0009737	response to abscisic acid	P
UniProtKB	Q07187	GO:0009737	response to abscisic acid	P
UniProtKB	Q0WQG8	GO:0009737	response to abscisic acid	P
UniProtKB	Q0WW17	GO:0009737	response to abscisic acid	P
UniProtKB	Q0WW43	GO:0009737	response to abscisic acid	P
UniProtKB	Q17TI5	GO:0009737	response to abscisic acid	P
UniProtKB	Q1ECF1	GO:0009738	abscisic acid-activated signaling pathway	P
