GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9LXD6	GO:0045493	xylan catabolic process	P
UniProtKB	Q9LXF3	GO:0042545	cell wall modification	P
UniProtKB	Q9LXF3	GO:0042545	cell wall modification	P
UniProtKB	Q9LXV2	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9LY46	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9LY62	GO:0010401	pectic galactan metabolic process	P
UniProtKB	Q9LY62	GO:0052541	plant-type cell wall cellulose metabolic process	P
UniProtKB	Q9LYJ5	GO:0009827	plant-type cell wall modification	P
UniProtKB	Q9LZJ3	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9LZJ3	GO:0010411	xyloglucan metabolic process	P
UniProtKB	Q9LZN0	GO:0009664	plant-type cell wall organization	P
UniProtKB	Q9LZN0	GO:0009664	plant-type cell wall organization	P
UniProtKB	Q9M0D1	GO:0010411	xyloglucan metabolic process	P
UniProtKB	Q9M0D2	GO:0010411	xyloglucan metabolic process	P
UniProtKB	Q9M146	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9M146	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9M199	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9M1K2	GO:0009827	plant-type cell wall modification	P
UniProtKB	Q9M274	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9M2X0	GO:0010406	classical arabinogalactan protein metabolic process	P
UniProtKB	Q9M2Y6	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9M2Y6	GO:0009664	plant-type cell wall organization	P
UniProtKB	Q9M3B8	GO:0009920	cell plate formation involved in plant-type cell wall biogenesis	P
UniProtKB	Q9M439	GO:0071669	plant-type cell wall organization or biogenesis	P
UniProtKB	Q9M884	GO:0000032	cell wall mannoprotein biosynthetic process	P
UniProtKB	Q9M9M4	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9M9N9	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9M9N9	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9M9P3	GO:0052543	callose deposition in cell wall	P
UniProtKB	Q9M9S2	GO:0009664	plant-type cell wall organization	P
UniProtKB	Q9M9U0	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9M9U0	GO:0010411	xyloglucan metabolic process	P
UniProtKB	Q9MA17	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9S7Y7	GO:0010411	xyloglucan metabolic process	P
UniProtKB	Q9S7Y7	GO:0045493	xylan catabolic process	P
UniProtKB	Q9S7Z3	GO:0052544	defense response by callose deposition in cell wall	P
UniProtKB	Q9S810	GO:0042546	cell wall biogenesis	P
UniProtKB	Q9S814	GO:0052544	defense response by callose deposition in cell wall	P
UniProtKB	Q9SA77	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9SB75	GO:0071555	cell wall organization	P
UniProtKB	Q9SCN0	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
UniProtKB	Q9SCN0	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
UniProtKB	Q9SCN0	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
UniProtKB	Q9SCN0	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
UniProtKB	Q9SD46	GO:0009827	plant-type cell wall modification	P
UniProtKB	Q9SD46	GO:0044347	cell wall polysaccharide catabolic process	P
UniProtKB	Q9SEX2	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9SFB7	GO:0009830	cell wall modification involved in abscission	P
UniProtKB	Q9SFF6	GO:0071555	cell wall organization	P
UniProtKB	Q9SFU6	GO:0052543	callose deposition in cell wall	P
UniProtKB	Q9SFU6	GO:0052543	callose deposition in cell wall	P
UniProtKB	Q9SG80	GO:0045493	xylan catabolic process	P
UniProtKB	Q9SGZ5	GO:0045493	xylan catabolic process	P
UniProtKB	Q9SH31	GO:0042546	cell wall biogenesis	P
UniProtKB	Q9SHY6	GO:0009828	plant-type cell wall loosening	P
UniProtKB	Q9SI58	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SI74	GO:0071669	plant-type cell wall organization or biogenesis	P
UniProtKB	Q9SIH4	GO:0042545	cell wall modification	P
UniProtKB	Q9SIH4	GO:0042545	cell wall modification	P
UniProtKB	Q9SIL7	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SJ22	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9SJ81	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SJA2	GO:0071555	cell wall organization	P
UniProtKB	Q9SJL9	GO:0016998	cell wall macromolecule catabolic process	P
UniProtKB	Q9SJN8	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9SJN8	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SJP2	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9SJP4	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9SJP6	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9SJQ1	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SKJ5	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9SKJ5	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9SKP9	GO:0009664	plant-type cell wall organization	P
UniProtKB	Q9SLG9	GO:0009827	plant-type cell wall modification	P
UniProtKB	Q9SMQ6	GO:0042546	cell wall biogenesis	P
UniProtKB	Q9SN35	GO:0042546	cell wall biogenesis	P
UniProtKB	Q9SNE5	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SNE5	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9SNE5	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SNE5	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9SPG3	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SR22	GO:0071555	cell wall organization	P
UniProtKB	Q9SR23	GO:0071555	cell wall organization	P
UniProtKB	Q9SRE4	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9SRL3	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SRL3	GO:1990937	xylan acetylation	P
UniProtKB	Q9SRT3	GO:0071555	cell wall organization	P
UniProtKB	Q9SRT7	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
UniProtKB	Q9SRT9	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9SRT9	GO:0071669	plant-type cell wall organization or biogenesis	P
UniProtKB	Q9SRT9	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9SRW9	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9SRW9	GO:0042546	cell wall biogenesis	P
UniProtKB	Q9STY5	GO:0071669	plant-type cell wall organization or biogenesis	P
UniProtKB	Q9SV87	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SW35	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SW35	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9SWH5	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9SWH5	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9SWW6	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9SWW6	GO:0010400	rhamnogalacturonan I side chain metabolic process	P
UniProtKB	Q9SWW6	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SWW6	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9SWW6	GO:0052386	cell wall thickening	P
UniProtKB	Q9SXC4	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SXC4	GO:0010417	glucuronoxylan biosynthetic process	P
UniProtKB	Q9SXC4	GO:0010417	glucuronoxylan biosynthetic process	P
UniProtKB	Q9SXC4	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SXC4	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9SY22	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9SYM4	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9SZL9	GO:0009833	plant-type primary cell wall biogenesis	P
UniProtKB	Q9T045	GO:0071555	cell wall organization	P
UniProtKB	Q9T0A7	GO:0042546	cell wall biogenesis	P
UniProtKB	Q9T0F7	GO:0045492	xylan biosynthetic process	P
UniProtKB	Q9T0F7	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9T0F7	GO:0045491	xylan metabolic process	P
UniProtKB	Q9XEE9	GO:0009832	plant-type cell wall biogenesis	P
UniProtKB	Q9XI72	GO:0042545	cell wall modification	P
UniProtKB	Q9XI77	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9XI78	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9XI80	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9XI81	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	Q9XIE2	GO:0052544	defense response by callose deposition in cell wall	P
UniProtKB	Q9ZQB9	GO:0071555	cell wall organization	P
UniProtKB	Q9ZQC6	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9ZQC6	GO:0010417	glucuronoxylan biosynthetic process	P
UniProtKB	Q9ZQC6	GO:0010417	glucuronoxylan biosynthetic process	P
UniProtKB	Q9ZQC6	GO:0010413	glucuronoxylan metabolic process	P
UniProtKB	Q9ZQC6	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9ZQI0	GO:0009827	plant-type cell wall modification	P
UniProtKB	Q9ZQI2	GO:0042545	cell wall modification	P
UniProtKB	Q9ZQI2	GO:0042545	cell wall modification	P
UniProtKB	Q9ZQP3	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9ZSI1	GO:0009828	plant-type cell wall loosening	P
UniProtKB	Q9ZSJ0	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9ZSJ0	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9ZSJ2	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9ZSJ2	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9ZT82	GO:0052544	defense response by callose deposition in cell wall	P
UniProtKB	Q9ZTW3	GO:0009920	cell plate formation involved in plant-type cell wall biogenesis	P
UniProtKB	Q9ZUV3	GO:0010417	glucuronoxylan biosynthetic process	P
UniProtKB	Q9ZUV3	GO:0010417	glucuronoxylan biosynthetic process	P
UniProtKB	Q9ZUV3	GO:0010417	glucuronoxylan biosynthetic process	P
UniProtKB	Q9ZUV3	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9ZUV3	GO:0009834	plant-type secondary cell wall biogenesis	P
UniProtKB	Q9ZV40	GO:0042545	cell wall modification	P
UniProtKB	Q9ZWA8	GO:0009834	plant-type secondary cell wall biogenesis	P
